"y.binomial" "n.binomial" "center" "cramer" "ratio" "PNT"
70 451 570 TRUE 2.30434782608696 60.0085967743941
58 451 2733 TRUE 1.17942583732057 49.6889353046896
52 451 3218 TRUE 1.15035081857668 48.8239691039445
54 451 3318 TRUE 1.1454898157129 48.6655827986126
73 451 421 TRUE 3.29591836734694 62.7098382847077
57 451 3462 TRUE 1.13901760889713 48.4465784129972
55 451 3350 TRUE 1.144 48.6158906405525
56 451 2451 TRUE 1.20215633423181 50.282198913538
52 451 3101 TRUE 1.15646731571627 49.017385468223
55 451 2358 TRUE 1.21097046413502 50.49632213217
51 451 4249 TRUE 1.11182902584493 47.4194185682996
56 451 3690 TRUE 1.12987012987013 48.1221201810203
59 451 1552 TRUE 1.33911077618689 52.9372340689197
51 451 4175 TRUE 1.11392405063291 47.5055337265883
57 451 2893 TRUE 1.16866566716642 49.3838667519556
59 451 3728 TRUE 1.12846131886954 48.070454358269
52 451 2984 TRUE 1.16310257339616 49.2206532615518
56 451 4059 TRUE 1.11737089201878 47.6448730547779
65 451 938 TRUE 1.63113604488079 56.2286153090536
61 451 1678 TRUE 1.30970406056435 52.4641595230225
57 451 2054 TRUE 1.24603608529251 51.2774820889633
59 451 3727 TRUE 1.1284980011422 48.0719192671572
52 451 3295 TRUE 1.14657980456026 48.7009191893857
57 451 2672 TRUE 1.18389865140989 49.8111144117041
52 451 3287 TRUE 1.14696276943174 48.7144699828843
66 451 754 TRUE 1.85066162570888 57.8082226333249
51 451 4281 TRUE 1.11094674556213 47.3825502240717
59 451 1795 TRUE 1.28662420382166 52.0625975256281
66 451 699 TRUE 1.94936708860759 58.3793780901903
62 451 1375 TRUE 1.39130434782609 53.6919843532001
59 451 2263 TRUE 1.22080471050049 50.7262432979464
58 451 2539 TRUE 1.19446845289542 50.088072650148
52 451 3049 TRUE 1.15934844192635 49.1062768193812
59 451 2153 TRUE 1.23340248962656 51.0080034420753
57 451 3550 TRUE 1.13533834586466 48.3185459020057
67 451 684 TRUE 1.98039215686275 58.5471814631472
57 451 3450 TRUE 1.13953488372093 48.4643613050896
61 451 1304 TRUE 1.41705282669138 54.0274940840463
60 451 1539 TRUE 1.34246575342466 52.9900004469145
73 451 411 TRUE 3.41935483870968 62.9544321415276
70 451 639 TRUE 2.08695652173913 59.0801041059454
58 451 2796 TRUE 1.17502917152859 49.5659157028288
59 451 1559 TRUE 1.33733133433283 52.9096657031923
59 451 1787 TRUE 1.28809218950064 52.0890575454619
67 451 790 TRUE 1.79646017699115 57.4625162062741
65 451 1020 TRUE 1.56603773584906 55.6520792148937
61 451 1641 TRUE 1.31779661016949 52.5984159598969
54 451 4025 TRUE 1.11842105263158 47.6867137843045
61 451 1596 TRUE 1.32822757111597 52.7667734013482
52 451 4482 TRUE 1.10570824524313 47.1584676358651
56 451 3807 TRUE 1.12562814070352 47.9645686310336
53 451 3194 TRUE 1.1515661839003 48.8630103700551
55 451 3355 TRUE 1.14376996805112 48.6077796461233
68 451 583 TRUE 2.25698324022346 59.8326968204462
70 451 505 TRUE 2.60714285714286 61.0357532175048
53 451 4592 TRUE 1.10304556904053 47.0410125518331
58 451 3427 TRUE 1.14053716427233 48.4984802600794
61 451 2492 TRUE 1.1985002205558 50.1910512547138
67 451 844 TRUE 1.72697899838449 56.9789953085513
58 451 2131 TRUE 1.23609653725079 51.0662696399751
70 451 563 TRUE 2.33136094674556 60.1091789345968
57 451 2300 TRUE 1.21686746987952 50.6365541897444
67 451 765 TRUE 1.83333333333333 57.6968726982958
60 451 1182 TRUE 1.47021943573668 54.6664748395519
54 451 3851 TRUE 1.12410369553227 47.9070385997794
57 451 3688 TRUE 1.12994513427664 48.1246942394006
52 451 3234 TRUE 1.14955134596211 48.7978459722854
62 451 1671 TRUE 1.31120331950207 52.4893219197236
56 451 2437 TRUE 1.20343580470163 50.3136994188903
60 451 2512 TRUE 1.19676432006996 50.147121874455
58 451 2852 TRUE 1.171298058622 49.4597789041908
55 451 4439 TRUE 1.10678690080683 47.2052744266095
61 451 1305 TRUE 1.41666666666667 54.022228686694
60 451 1467 TRUE 1.36231884057971 53.2846109335172
59 451 2831 TRUE 1.17267843438219 49.4994712624318
59 451 1932 TRUE 1.26362038664323 51.6305951914869
66 451 1099 TRUE 1.51487414187643 55.1478328708916
63 451 983 TRUE 1.59366754617414 55.9087383830387
62 451 1214 TRUE 1.45500505561173 54.4914254918435
57 451 2721 TRUE 1.18028846153846 49.7122772408707
51 451 3095 TRUE 1.15679442508711 49.0281380098005
52 451 3105 TRUE 1.15625 49.0102333242927
61 451 1460 TRUE 1.36437246963563 53.3157013475337
51 451 4671 TRUE 1.10121457489879 46.9588139696136
63 451 1651 TRUE 1.31556802244039 52.562817514928
55 451 4035 TRUE 1.11811023622047 47.6745523667977
51 451 4708 TRUE 1.10037921035021 46.9206362007196
63 451 1391 TRUE 1.38593481989708 53.6181746547079
57 451 2298 TRUE 1.21707670043415 50.6406903646057
52 451 3297 TRUE 1.146484375 48.698141324031
56 451 2439 TRUE 1.20325203252033 50.309711922529
57 451 1838 TRUE 1.27898326100434 51.9231651971665
55 451 4079 TRUE 1.11676180591593 47.6211327878881
64 451 936 TRUE 1.63291139240506 56.244189743446
63 451 1484 TRUE 1.35742652899126 53.2144144672608
57 451 2696 TRUE 1.18211250505868 49.7620167367017
57 451 2782 TRUE 1.17598748533438 49.5934105602832
57 451 2338 TRUE 1.2129673450071 50.544879032221
53 451 3261 TRUE 1.14822134387352 48.7547990016839
61 451 1573 TRUE 1.33382789317507 52.8575347853664
65 451 1017 TRUE 1.56818181818182 55.6705839047774
61 451 2213 TRUE 1.22635814889336 50.852780466593
61 451 1567 TRUE 1.33532041728763 52.8787891677593
55 451 3883 TRUE 1.12301804264625 47.8654405599933
53 451 4614 TRUE 1.10252904989747 47.0181039144983
59 451 1934 TRUE 1.2633118782914 51.624339431318
52 451 4619 TRUE 1.10241238051889 47.0125612181176
57 451 2061 TRUE 1.24509803921569 51.2567142024162
56 451 3337 TRUE 1.14460154241645 48.6354088308892
62 451 1487 TRUE 1.35657686212361 53.2008863540009
62 451 1283 TRUE 1.42533081285444 54.1311737755481
76 451 309 TRUE 6.35714285714286 66.0816617801498
57 451 3694 TRUE 1.12972038051312 48.1165140456278
64 451 1092 TRUE 1.51903114186851 55.1913975224755
59 451 2551 TRUE 1.19346517626827 50.0628766214733
51 451 4398 TRUE 1.1078360891445 47.2504186556807
63 501 2714 TRUE 1.20292207792208 55.2529771354964
64 501 2762 TRUE 1.19904458598726 55.1484946738815
66 501 2478 TRUE 1.22441651705566 55.80428542213
73 501 777 TRUE 1.94876660341556 64.0187398648751
55 501 4542 TRUE 1.11649580615098 52.3274915529324
58 501 3237 TRUE 1.16739203213927 54.2168341683318
65 501 2093 TRUE 1.27129679869778 56.8581714298228
70 501 1393 TRUE 1.43744531933508 59.5735499139948
61 501 3622 TRUE 1.14827995255042 53.5748691553524
67 501 3697 TRUE 1.14505366985785 53.4595222170116
61 501 1878 TRUE 1.30712530712531 57.5555177887408
58 501 3008 TRUE 1.18129079042785 54.6432722344261
69 501 1204 TRUE 1.52410901467505 60.6153366933339
58 501 4695 TRUE 1.11248593925759 52.1494969690183
70 501 1268 TRUE 1.49115913555992 60.2405212236808
63 501 2264 TRUE 1.24826216484608 56.3627554638236
59 501 3139 TRUE 1.17307026652821 54.3943330982594
64 501 2818 TRUE 1.19470404984424 55.0293982620947
68 501 1701 TRUE 1.34458993797381 58.2082250485797
62 501 2041 TRUE 1.27917364600782 57.0186201345482
57 501 4558 TRUE 1.11606313834726 52.3082176034181
58 501 3231 TRUE 1.16772895001677 54.2282003072561
64 501 1865 TRUE 1.30959752321981 57.6005863705003
76 501 806 TRUE 1.89928057553957 63.7162757502899
58 501 4720 TRUE 1.11185682326622 52.1210502201925
70 501 1418 TRUE 1.42808219178082 59.4498137833177
65 501 2843 TRUE 1.19282684149634 54.9762693578847
65 501 2789 TRUE 1.19692792437968 55.0900362785013
64 501 2050 TRUE 1.27777777777778 56.9911911261
68 501 1156 TRUE 1.55187637969095 60.9134040960588
68 501 1298 TRUE 1.47709923664122 60.0739319329714
58 501 3255 TRUE 1.16638935108153 54.1841903335143
56 501 4656 TRUE 1.11348161597821 52.1947282170312
64 501 3458 TRUE 1.15586034912718 53.8373478613545
60 501 4246 TRUE 1.12512512512513 52.6929701776479
83 501 417 TRUE 3.9940119760479 69.9562552936739
80 501 468 TRUE 3.29357798165138 68.7083523616402
66 501 1565 TRUE 1.38022813688213 58.7737171238982
64 501 2880 TRUE 1.19011406844106 54.8999827232593
74 501 839 TRUE 1.84889643463497 63.3863263260641
66 501 1850 TRUE 1.3125 57.6533159897567
59 501 4488 TRUE 1.11798017932987 52.3920125482532
56 501 4188 TRUE 1.12696800406298 52.7677786527708
58 501 4340 TRUE 1.12224938875306 52.573201725193
59 501 3158 TRUE 1.17193947730399 54.3589975144346
57 501 4500 TRUE 1.11764705882353 52.3772479392927
76 501 545 TRUE 2.69491525423729 67.1751527241052
78 501 528 TRUE 2.79856115107914 67.4816110495461
87 501 292 TRUE 12.9047619047619 74.8844062167533
76 501 567 TRUE 2.57728706624606 66.7948143275741
58 501 3073 TRUE 1.17711654268509 54.5184270065427
56 501 3046 TRUE 1.17882689556509 54.5696457331583
63 501 2755 TRUE 1.19960079840319 55.164166976466
58 501 4177 TRUE 1.12732365673542 52.7825372072287
69 501 1434 TRUE 1.4222972972973 59.3723482752309
71 501 1003 TRUE 1.66401062416999 61.9802229058564
64 501 3532 TRUE 1.15234613040829 53.7168823110791
76 501 625 TRUE 2.33333333333333 65.8994274804817
63 501 2333 TRUE 1.24003840614498 56.1759200146581
58 501 4360 TRUE 1.12165450121655 52.5484554192604
61 501 2368 TRUE 1.23607176581681 56.0835714939912
71 501 1006 TRUE 1.66137566137566 61.9616010926163
71 501 1257 TRUE 1.49652432969215 60.3070970495295
65 501 2836 TRUE 1.19334880123743 54.9904299297504
66 501 2590 TRUE 1.21367521367521 55.5349930412813
67 501 1699 TRUE 1.34506556245687 58.218668271162
57 501 4203 TRUE 1.12648621300278 52.7483411023613
63 501 3609 TRUE 1.14885382554332 53.5946102581602
59 501 4231 TRUE 1.12559658377292 52.7123095578517
69 501 1385 TRUE 1.44052863436123 59.6176016331579
63 501 3481 TRUE 1.15475085112968 53.7998685224288
65 501 2185 TRUE 1.25839793281654 56.5861195235989
64 501 1752 TRUE 1.33288948069241 58.0113256805715
62 501 4034 TRUE 1.13213530655391 52.973560094527
65 501 2165 TRUE 1.26109660574413 56.6432939304042
68 501 1360 TRUE 1.45045045045045 59.7450682128387
56 501 4512 TRUE 1.11731581417175 52.3630385370375
68 501 1326 TRUE 1.46468401486989 59.9221423013557
64 501 3397 TRUE 1.15888147442008 53.9385992497861
68 501 1637 TRUE 1.3604902667628 58.4670221877487
65 501 2535 TRUE 1.21881838074398 55.6658132658915
65 501 2629 TRUE 1.21017234131988 55.4445088347089
59 501 4474 TRUE 1.11837121212121 52.4087008278642
58 501 4295 TRUE 1.12360939431397 52.6303352565242
67 501 2511 TRUE 1.22114108801415 55.7237674788426
71 501 937 TRUE 1.72780203784571 62.5091842921672
60 501 4108 TRUE 1.12960082944531 52.8744966767325
71 501 1098 TRUE 1.58962264150943 61.2945194127853
69 501 1234 TRUE 1.50813008130081 60.4363329399175
82 501 402 TRUE 4.28947368421053 70.3621465420829
63 501 1889 TRUE 1.30506406345333 57.5189863981387
65 501 2459 TRUE 1.22634676324129 55.8517866260947
63 501 2725 TRUE 1.2020202020202 55.2288492384034
69 501 1280 TRUE 1.48543689320388 60.1752828357455
78 501 577 TRUE 2.52905198776758 66.6365409209251
60 501 4107 TRUE 1.12963443090485 52.8750111916711
58 501 3088 TRUE 1.17618040873855 54.4899962244181
66 501 2207 TRUE 1.25549310168625 56.5222282873115
57 501 4344 TRUE 1.12212994626282 52.5684405636322
69 501 1236 TRUE 1.50709939148073 60.4262990812275
70 501 1237 TRUE 1.50658561296859 60.4217127407932
59 501 4484 TRUE 1.11809163911195 52.3966425837262
63 501 2754 TRUE 1.19968051118211 55.1656184816576
61 501 2013 TRUE 1.28360748723766 57.1063311030873
64 501 1835 TRUE 1.31545741324921 57.7061132958608
58 501 4335 TRUE 1.12239902080783 52.5795727151545
61 501 2338 TRUE 1.23946360153257 56.1638420081758
66 501 2495 TRUE 1.22271714922049 55.762318932447
63 501 2044 TRUE 1.27870680044593 57.0084125482293
64 501 2059 TRUE 1.27639579878386 56.9619464903755
78 501 595 TRUE 2.44927536231884 66.3441088711454
63 501 2758 TRUE 1.1993620414673 55.1570746455735
59 501 3243 TRUE 1.1670564650852 54.2051477841358
61 501 3343 TRUE 1.16165535079211 54.0304985549687
81 501 446 TRUE 3.55102040816327 69.2199431507016
64 501 3487 TRUE 1.1544640098857 53.7894167960953
62 501 3375 TRUE 1.16 53.9759436080439
66 501 2476 TRUE 1.22461814914645 55.8100281534676
60 501 3126 TRUE 1.17385257301808 54.4182341369644
61 501 2383 TRUE 1.23441162681669 56.0446677156589
59 501 4274 TRUE 1.12425447316103 52.6565806028595
63 501 3715 TRUE 1.14430014430014 53.4320257612806
65 501 1577 TRUE 1.37678975131876 58.7186598710858
56 501 4200 TRUE 1.12658227848101 52.7522519039
62 501 2918 TRUE 1.18740629685157 54.8218004853532
63 501 3753 TRUE 1.14273479874393 53.3752866750463
59 501 3009 TRUE 1.18122508155129 54.6410224139022
59 501 4084 TRUE 1.13041210224309 52.9060569402081
71 501 963 TRUE 1.70126227208976 62.2928203158849
67 501 1703 TRUE 1.34411562284928 58.202007062794
63 501 2079 TRUE 1.27337342810279 56.9003409814755
62 501 3752 TRUE 1.14277555682467 53.3762781702226
60 501 3320 TRUE 1.1628664495114 54.0701070438768
62 501 2697 TRUE 1.20433183489988 55.2907625525483
61 501 3312 TRUE 1.16329196603527 54.0845204222819
73 501 779 TRUE 1.94517958412098 63.9983558877603
58 501 4306 TRUE 1.1232741617357 52.6160985533332
65 501 1820 TRUE 1.31847133757962 57.7599593205101
73 501 724 TRUE 2.05485232067511 64.6153097910018
70 501 1400 TRUE 1.43478260869565 59.5395879723612
62 501 2288 TRUE 1.24533856722277 56.2985046405431
65 501 2564 TRUE 1.21607605877269 55.5972957969935
58 501 3074 TRUE 1.17705382436261 54.515901573309
67 501 2178 TRUE 1.25933609958506 56.6059347511761
63 501 3575 TRUE 1.15037593984962 53.6487776435746
74 501 709 TRUE 2.08932461873638 64.7981033762132
63 501 3475 TRUE 1.15503875968992 53.8090769133836
69 501 1329 TRUE 1.46339202965709 59.9061712525427
66 501 1564 TRUE 1.38051750380518 58.775208002612
82 501 436 TRUE 3.68817204301075 69.4608302195331
76 501 664 TRUE 2.20772946859903 65.3607847749118
64 501 2821 TRUE 1.19447685725399 55.0229616797375
65 501 1584 TRUE 1.37481259370315 58.6874021608278
64 501 1812 TRUE 1.32010243277849 57.790796663585
76 501 815 TRUE 1.88495575221239 63.6231081046573
72 501 1045 TRUE 1.62893081761006 61.6682553138352
70 501 1666 TRUE 1.35310734463277 58.3474067280849
62 501 4050 TRUE 1.13157894736842 52.9518959742975
67 501 1621 TRUE 1.36469730123997 58.531596829486
57 501 4507 TRUE 1.1174536058257 52.3690701670831
61 501 3832 TRUE 1.13958682300391 53.2584951178433
60 501 3219 TRUE 1.16840687100034 54.2479484665582
62 501 3380 TRUE 1.15974440894569 53.9677473627091
77 501 608 TRUE 2.39664804469274 66.1540182524599
78 501 530 TRUE 2.78571428571429 67.452363815261
55 501 4617 TRUE 1.1144950767117 52.2398198327769
65 501 3452 TRUE 1.15615240474703 53.8471549520503
68 501 2517 TRUE 1.22055580061756 55.7090294789274
74 501 869 TRUE 1.80775444264943 63.1034451557259
66 501 2156 TRUE 1.26232948583421 56.669758787121
77 501 588 TRUE 2.4792899408284 66.4567445884735
63 501 2325 TRUE 1.24096385542169 56.1971192169632
76 501 790 TRUE 1.92592592592593 63.8793910906143
69 501 1207 TRUE 1.52246603970742 60.5985568343821
59 501 3876 TRUE 1.13789299503585 53.1950217972312
64 501 3713 TRUE 1.1443834825296 53.4353142285586
58 501 3259 TRUE 1.16616816218013 54.1777689855945
67 501 1696 TRUE 1.34578146611342 58.2280749548519
66 501 2462 TRUE 1.22603978300181 55.8445715053393
65 501 2537 TRUE 1.21862702229996 55.6616270792262
64 501 2877 TRUE 1.19033117624667 54.9055817837632
59 501 4464 TRUE 1.11865211200759 52.4208781216047
69 501 1330 TRUE 1.46296296296296 59.9011317033969
68 501 1492 TRUE 1.40257648953301 59.0968391447166
64 501 2856 TRUE 1.19186492709133 54.9493203576669
63 501 1957 TRUE 1.2929115407147 57.287906753565
70 501 1124 TRUE 1.5720823798627 61.1201937697552
70 501 1008 TRUE 1.65963060686016 61.9425386161051
71 501 1239 TRUE 1.50556117290192 60.4113940098262
62 501 2746 TRUE 1.20032051282051 55.1828711832326
58 501 3120 TRUE 1.17421602787456 54.4294538659884
59 501 3130 TRUE 1.17361111111111 54.4106243787414
68 501 1485 TRUE 1.40485829959514 59.1295101220527
58 501 4696 TRUE 1.11246063877643 52.1485264356731
69 501 1676 TRUE 1.35063113604488 58.3080410861257
61 501 4060 TRUE 1.13123359580052 52.9390237547312
58 501 4733 TRUE 1.11153245594468 52.1066697404024
69 501 1416 TRUE 1.42881646655232 59.462103303421
63 501 2323 TRUE 1.24119633381573 56.2025140086945
61 501 3322 TRUE 1.16276041666667 54.0670483277232
66 501 2464 TRUE 1.22583559168925 55.8393073409535
65 501 1863 TRUE 1.30998140111593 57.608717433045
59 501 4104 TRUE 1.12973533990659 52.8789213293722
70 501 961 TRUE 1.70323488045007 62.3101935824365
70 501 1509 TRUE 1.39714058776807 59.0218500833486
64 501 2721 TRUE 1.20234722784298 55.2376139917409
63 501 2807 TRUE 1.19554165037153 55.0519988995156
61 501 2363 TRUE 1.23663038334122 56.0971897059421
60 501 3286 TRUE 1.16469038208169 54.1296365606312
66 501 1598 TRUE 1.37091988130564 58.6288779312235
72 501 1042 TRUE 1.63131313131313 61.6921507023431
67 501 2238 TRUE 1.25150905432596 56.4362814547625
65 501 1592 TRUE 1.3725782414307 58.6541577546547
62 501 3908 TRUE 1.13668671405139 53.1493645058189
57 501 4639 TRUE 1.11392116655275 52.2137038753582
63 501 1959 TRUE 1.29256875365711 57.2821314453143
56 501 4644 TRUE 1.11379153390988 52.2082257511455
63 501 2086 TRUE 1.2723311546841 56.8784532275955
61 501 3362 TRUE 1.16066838046272 53.998215362038
69 501 1512 TRUE 1.39619651347068 59.0050296790897
68 501 1308 TRUE 1.47258979206049 60.0200004130124
83 501 334 TRUE 6.95238095238095 72.723613961224
63 501 3719 TRUE 1.14413375612568 53.4261924144971
69 501 1117 TRUE 1.57670126874279 61.1674093888673
66 501 2576 TRUE 1.21496130696475 55.5681634238867
59 501 4423 TRUE 1.11981787682722 52.4705606351222
